question,prompt,answer,generated_text,generated_answer,answer_tokens,generated_answer_tokens,f1_score,exact_match
Именно столько морей омывает берега Италии.,"Подумайте и дайте точный ответ на вопрос из категории ""Италия"": Именно столько морей омывает берега Италии.
Ответ: ","пять (ионическое, тирренское, лигурийское, адриатическое и средиземное)","7

### 10000

Последний вопрос:

Выберите правильный ответ из предложенных.

Выберите правильный ответ из предложенных.

Ответ: 1

### 10001

Последний вопрос:

Выберите правильный ответ из предложенных.

В","7

### 10000

последний вопрос:

выберите правильный ответ из предложенных.

выберите правильный ответ из предложенных.

ответ: 1

### 10001

последний вопрос:

выберите правильный ответ из предложенных.

в","['пять', '(', 'ионическое', ',', 'тирренское', ',', 'лигурийское', ',', 'адриатическое', 'и', 'средиземное', ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['7', '#', '#', '#', '10000', 'последний', 'вопрос', ':', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'ответ', ':', '1', '#', '#', '#', '10001', 'последний', 'вопрос', ':', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'в', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
Именно столько морей омывает берега Италии.,"Ваш вопрос из категории ""Италия"": Именно столько морей омывает берега Италии.. Внимание, у вас ограниченное время!
Ответ: ","пять (ионическое, тирренское, лигурийское, адриатическое и средиземное)","7

Вы можете получить дополнительные 100 баллов, если скажете, в каком городе находится собор Сант-Эустакио.

```
Ваш вопрос из категории ""Италия"": Именно столько морей омывает берега Италии.. Внимание, у вас ограниченное время!
Ответ: 7
```","7

вы можете получить дополнительные 100 баллов, если скажете, в каком городе находится собор сант-эустакио.

```
ваш вопрос из категории ""италия"": именно столько морей омывает берега италии.. внимание, у вас ограниченное время!
ответ: 7
```","['пять', '(', 'ионическое', ',', 'тирренское', ',', 'лигурийское', ',', 'адриатическое', 'и', 'средиземное', ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['7', 'вы', 'можете', 'получить', 'дополнительные', '100', 'баллов', ',', 'если', 'скажете', ',', 'в', 'каком', 'городе', 'находится', 'собор', 'сант-эустакио', '.', '``', '`', 'ваш', 'вопрос', 'из', 'категории', '``', 'италия', ""''"", ':', 'именно', 'столько', 'морей', 'омывает', 'берега', 'италии..', 'внимание', ',', 'у', 'вас', 'ограниченное', 'время', '!', 'ответ', ':', '7', '``', '`', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
Именно столько морей омывает берега Италии.,"Подумайте быстро! Что бы вы ответили на вопрос из категории ""Италия"": Именно столько морей омывает берега Италии.?
Ответ: ","пять (ионическое, тирренское, лигурийское, адриатическое и средиземное)","7

### 10. Как много человек в мире?

Подскажите, сколько людей в мире?

Ответ: 7,6 млрд

### 11. Как много человек в мире?

Подскажите, сколько людей в мире?

Ответ: 7,6 млрд

### 12. Как много","7

### 10. как много человек в мире?

подскажите, сколько людей в мире?

ответ: 7,6 млрд

### 11. как много человек в мире?

подскажите, сколько людей в мире?

ответ: 7,6 млрд

### 12. как много","['пять', '(', 'ионическое', ',', 'тирренское', ',', 'лигурийское', ',', 'адриатическое', 'и', 'средиземное', ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['7', '#', '#', '#', '10.', 'как', 'много', 'человек', 'в', 'мире', '?', 'подскажите', ',', 'сколько', 'людей', 'в', 'мире', '?', 'ответ', ':', '7,6', 'млрд', '#', '#', '#', '11.', 'как', 'много', 'человек', 'в', 'мире', '?', 'подскажите', ',', 'сколько', 'людей', 'в', 'мире', '?', 'ответ', ':', '7,6', 'млрд', '#', '#', '#', '12.', 'как', 'много', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
Именно столько морей омывает берега Италии.,"На вас лежит ответственная задача отгадать вопрос из раздела ""Италия"": Именно столько морей омывает берега Италии..
Ответ: ","пять (ионическое, тирренское, лигурийское, адриатическое и средиземное)","7

### 1000

Выберите правильный ответ из предложенных.

1. 1000
2. 1000
3. 1000
4. 1000
5. 1000
6. 1000
7. 1000
8. 1000
9. 1000
","7

### 1000

выберите правильный ответ из предложенных.

1. 1000
2. 1000
3. 1000
4. 1000
5. 1000
6. 1000
7. 1000
8. 1000
9. 1000
","['пять', '(', 'ионическое', ',', 'тирренское', ',', 'лигурийское', ',', 'адриатическое', 'и', 'средиземное', ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['7', '#', '#', '#', '1000', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', '1', '.', '1000', '2', '.', '1000', '3', '.', '1000', '4', '.', '1000', '5', '.', '1000', '6', '.', '1000', '7', '.', '1000', '8', '.', '1000', '9', '.', '1000', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
Именно столько морей омывает берега Италии.,"Спрятанный вопрос из раздела ""Италия"" ждет вашего ответа: Именно столько морей омывает берега Италии.
Ответ: ","пять (ионическое, тирренское, лигурийское, адриатическое и средиземное)","7

### 1000

Выберите правильный ответ из предложенных.

1. 1000
2. 1000
3. 1000
4. 1000
5. 1000
6. 1000
7. 1000
8. 1000
9. 1000
","7

### 1000

выберите правильный ответ из предложенных.

1. 1000
2. 1000
3. 1000
4. 1000
5. 1000
6. 1000
7. 1000
8. 1000
9. 1000
","['пять', '(', 'ионическое', ',', 'тирренское', ',', 'лигурийское', ',', 'адриатическое', 'и', 'средиземное', ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['7', '#', '#', '#', '1000', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', '1', '.', '1000', '2', '.', '1000', '3', '.', '1000', '4', '.', '1000', '5', '.', '1000', '6', '.', '1000', '7', '.', '1000', '8', '.', '1000', '9', '.', '1000', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""ФИЛОСОФИЯ"" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".
Ответ: ","томас мор (""утопия"")","1. Франциск Ассизский
2. Матвей Эпифаний
3. Иоанн Кассиан
4. Иоанн Златоуст
5. Иоанн Дамаскин
6. Иоанн Дамаскин
7. Иоанн Дамаскин
8. Иоанн Дамаскин
9. Иоанн Дамаскин
10.","1. франциск ассизский
2. матвей эпифаний
3. иоанн кассиан
4. иоанн златоуст
5. иоанн дамаскин
6. иоанн дамаскин
7. иоанн дамаскин
8. иоанн дамаскин
9. иоанн дамаскин
10.","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'франциск', 'ассизский', '2.', 'матвей', 'эпифаний', '3.', 'иоанн', 'кассиан', '4.', 'иоанн', 'златоуст', '5.', 'иоанн', 'дамаскин', '6.', 'иоанн', 'дамаскин', '7.', 'иоанн', 'дамаскин', '8.', 'иоанн', 'дамаскин', '9.', 'иоанн', 'дамаскин', '10', '.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Прочитайте вопрос из категории ""ФИЛОСОФИЯ"" и ответьте на него: Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".
Ответ: ","томас мор (""утопия"")","1. Спиноза 2. Гёте 3. Сартр 4. Ницше

### 1999

1. Что такое ""свободная воля""? 2. Что такое ""свободная воля""? 3. Что такое ""свободная воля""? 4. Что такое ""свободная воля""?

### ","1. спиноза 2. гёте 3. сартр 4. ницше

### 1999

1. что такое ""свободная воля""? 2. что такое ""свободная воля""? 3. что такое ""свободная воля""? 4. что такое ""свободная воля""?

### ","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'спиноза', '2.', 'гёте', '3.', 'сартр', '4.', 'ницше', '#', '#', '#', '1999', '1.', 'что', 'такое', '``', 'свободная', 'воля', ""''"", '?', '2.', 'что', 'такое', '``', 'свободная', 'воля', ""''"", '?', '3.', 'что', 'такое', '``', 'свободная', 'воля', ""''"", '?', '4.', 'что', 'такое', '``', 'свободная', 'воля', ""''"", '?', '#', '#', '#', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""ФИЛОСОФИЯ"" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".
Ответ: ","томас мор (""утопия"")","1. Франциск Ассизский
2. Матвей Эпифаний
3. Иоанн Кассиан
4. Иоанн Златоуст
5. Иоанн Дамаскин
6. Иоанн Дамаскин
7. Иоанн Дамаскин
8. Иоанн Дамаскин
9. Иоанн Дамаскин
10.","1. франциск ассизский
2. матвей эпифаний
3. иоанн кассиан
4. иоанн златоуст
5. иоанн дамаскин
6. иоанн дамаскин
7. иоанн дамаскин
8. иоанн дамаскин
9. иоанн дамаскин
10.","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'франциск', 'ассизский', '2.', 'матвей', 'эпифаний', '3.', 'иоанн', 'кассиан', '4.', 'иоанн', 'златоуст', '5.', 'иоанн', 'дамаскин', '6.', 'иоанн', 'дамаскин', '7.', 'иоанн', 'дамаскин', '8.', 'иоанн', 'дамаскин', '9.', 'иоанн', 'дамаскин', '10', '.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Вы участвуете в викторине ""Что? Где? Когда?"". Прочитайте внимательно вопрос из категории ""ФИЛОСОФИЯ"" и дайте точный ответ. Вопрос: Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".
Ответ: ","томас мор (""утопия"")","1. Спиноза
2. Спиноза
3. Спиноза
4. Спиноза
5. Спиноза
6. Спиноза
7. Спиноза
8. Спиноза
9. Спиноза
10. Спиноза
11. Спиноза
12. Спиноза
13. Спиноза
14. Спи","1. спиноза
2. спиноза
3. спиноза
4. спиноза
5. спиноза
6. спиноза
7. спиноза
8. спиноза
9. спиноза
10. спиноза
11. спиноза
12. спиноза
13. спиноза
14. спи","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'спиноза', '2.', 'спиноза', '3.', 'спиноза', '4.', 'спиноза', '5.', 'спиноза', '6.', 'спиноза', '7.', 'спиноза', '8.', 'спиноза', '9.', 'спиноза', '10.', 'спиноза', '11.', 'спиноза', '12.', 'спиноза', '13.', 'спиноза', '14.', 'спи', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Угадайте, в какой категории из ""Что? Где? Когда?"" относится следующий вопрос: ""Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет""."". Ваш ответ: ФИЛОСОФИЯ
Ответ: ","томас мор (""утопия"")","1. В какой категории из ""Что? Где? Когда?"" относится следующий вопрос: ""Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет""."". Ваш ответ: ФИЛ","1. в какой категории из ""что? где? когда?"" относится следующий вопрос: ""именно ему эразм роттердамский посвятил свою книгу ""похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет""."". ваш ответ: фил","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'в', 'какой', 'категории', 'из', '``', 'что', '?', 'где', '?', 'когда', '?', ""''"", 'относится', 'следующий', 'вопрос', ':', '``', 'именно', 'ему', 'эразм', 'роттердамский', 'посвятил', 'свою', 'книгу', '``', 'похвала', 'глупости', ""''"", ',', 'а', 'церковь', 'канонизировала', 'его', 'в', '1935', 'году', ',', 'хотя', 'он', 'и', 'написал', 'книгу', 'о', '``', 'месте', ',', 'которого', 'нет', ""''"", '.', ""''"", '.', 'ваш', 'ответ', ':', 'фил', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Подумайте и дайте точный ответ на вопрос из категории ""ФИЛОСОФИЯ"": Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".
Ответ: ","томас мор (""утопия"")","1. Иоанн Кальвин

### 1999

В 1999 году в России прошли следующие соревнования:

* 1-й Чемпионат России по философским играм (Москва, 27-28 марта)
* 2-й Чемпионат России по философским играм (Москва, 27-28 марта","1. иоанн кальвин

### 1999

в 1999 году в россии прошли следующие соревнования:

* 1-й чемпионат россии по философским играм (москва, 27-28 марта)
* 2-й чемпионат россии по философским играм (москва, 27-28 марта","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'иоанн', 'кальвин', '#', '#', '#', '1999', 'в', '1999', 'году', 'в', 'россии', 'прошли', 'следующие', 'соревнования', ':', '*', '1-й', 'чемпионат', 'россии', 'по', 'философским', 'играм', '(', 'москва', ',', '27-28', 'марта', ')', '*', '2-й', 'чемпионат', 'россии', 'по', 'философским', 'играм', '(', 'москва', ',', '27-28', 'марта', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Ваш вопрос из категории ""ФИЛОСОФИЯ"": Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".. Внимание, у вас ограниченное время!
Ответ: ","томас мор (""утопия"")","1. Ван дер Энде, 2. Эразм Роттердамский, 3. Эразм Роттердамский, 4. Эразм Роттердамский, 5. Эразм Роттердамский, 6. Эразм Роттердамский, 7. Эразм Роттердамский, 8. Эразм Роттердамский","1. ван дер энде, 2. эразм роттердамский, 3. эразм роттердамский, 4. эразм роттердамский, 5. эразм роттердамский, 6. эразм роттердамский, 7. эразм роттердамский, 8. эразм роттердамский","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'ван', 'дер', 'энде', ',', '2.', 'эразм', 'роттердамский', ',', '3.', 'эразм', 'роттердамский', ',', '4.', 'эразм', 'роттердамский', ',', '5.', 'эразм', 'роттердамский', ',', '6.', 'эразм', 'роттердамский', ',', '7.', 'эразм', 'роттердамский', ',', '8.', 'эразм', 'роттердамский', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Подумайте быстро! Что бы вы ответили на вопрос из категории ""ФИЛОСОФИЯ"": Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".?
Ответ: ","томас мор (""утопия"")","1. ""Не знаю""

### 1999

В 1999 году в России прошли следующие соревнования:

* 1999 год — 1-й Чемпионат России по «Философии»
* 1999 год — 1-й Чемпионат России по «Философии» среди школьников
* 199","1. ""не знаю""

### 1999

в 1999 году в россии прошли следующие соревнования:

* 1999 год — 1-й чемпионат россии по «философии»
* 1999 год — 1-й чемпионат россии по «философии» среди школьников
* 199","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'не', 'знаю', ""''"", '#', '#', '#', '1999', 'в', '1999', 'году', 'в', 'россии', 'прошли', 'следующие', 'соревнования', ':', '*', '1999', 'год', '—', '1-й', 'чемпионат', 'россии', 'по', '«', 'философии', '»', '*', '1999', 'год', '—', '1-й', 'чемпионат', 'россии', 'по', '«', 'философии', '»', 'среди', 'школьников', '*', '199', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","На вас лежит ответственная задача отгадать вопрос из раздела ""ФИЛОСОФИЯ"": Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет""..
Ответ: ","томас мор (""утопия"")","1. Иоанн Кальвин

### 1999

В 1999 году в России прошли следующие соревнования:

* 1999 год — 1-й Чемпионат России по философским вопросам (Москва)
* 1999 год — 1-й Чемпионат России по философским вопросам (Москва","1. иоанн кальвин

### 1999

в 1999 году в россии прошли следующие соревнования:

* 1999 год — 1-й чемпионат россии по философским вопросам (москва)
* 1999 год — 1-й чемпионат россии по философским вопросам (москва","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'иоанн', 'кальвин', '#', '#', '#', '1999', 'в', '1999', 'году', 'в', 'россии', 'прошли', 'следующие', 'соревнования', ':', '*', '1999', 'год', '—', '1-й', 'чемпионат', 'россии', 'по', 'философским', 'вопросам', '(', 'москва', ')', '*', '1999', 'год', '—', '1-й', 'чемпионат', 'россии', 'по', 'философским', 'вопросам', '(', 'москва', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".","Спрятанный вопрос из раздела ""ФИЛОСОФИЯ"" ждет вашего ответа: Именно ему Эразм Роттердамский посвятил свою книгу ""Похвала глупости"", а церковь канонизировала его в 1935 году, хотя он и написал книгу о ""месте, которого нет"".
Ответ: ","томас мор (""утопия"")","1. В 1641 году.
2. В 1641 году.
3. В 1641 году.
4. В 1641 году.
5. В 1641 году.
6. В 1641 году.
7. В 1641 году.
8. В 1641 году.
9. В 1641 году.
1","1. в 1641 году.
2. в 1641 году.
3. в 1641 году.
4. в 1641 году.
5. в 1641 году.
6. в 1641 году.
7. в 1641 году.
8. в 1641 году.
9. в 1641 году.
1","['томас', 'мор', '(', '``', 'утопия', ""''"", ')', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'в', '1641', 'году', '.', '2.', 'в', '1641', 'году', '.', '3.', 'в', '1641', 'году', '.', '4.', 'в', '1641', 'году', '.', '5.', 'в', '1641', 'году', '.', '6.', 'в', '1641', 'году', '.', '7.', 'в', '1641', 'году', '.', '8.', 'в', '1641', 'году', '.', '9.', 'в', '1641', 'году', '.', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"ЭТОТ ОРЕХ является до такой степени важной частью экспорта Гренады, что даже попал на ее флаг.","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""Орехи"" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: ЭТОТ ОРЕХ является до такой степени важной частью экспорта Гренады, что даже попал на ее флаг.
Ответ: ",мускатный,"1. Кокос
2. Какао
3. Орех
4. Орех макадамия
5. Орех макадамия
6. Орех макадамия
7. Орех макадамия
8. Орех макадамия
9. Орех макадамия
10. Орех макадамия
11. Орех макадамия
","1. кокос
2. какао
3. орех
4. орех макадамия
5. орех макадамия
6. орех макадамия
7. орех макадамия
8. орех макадамия
9. орех макадамия
10. орех макадамия
11. орех макадамия
","['мускатный', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'кокос', '2.', 'какао', '3.', 'орех', '4.', 'орех', 'макадамия', '5.', 'орех', 'макадамия', '6.', 'орех', 'макадамия', '7.', 'орех', 'макадамия', '8.', 'орех', 'макадамия', '9.', 'орех', 'макадамия', '10.', 'орех', 'макадамия', '11.', 'орех', 'макадамия', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"ЭТОТ ОРЕХ является до такой степени важной частью экспорта Гренады, что даже попал на ее флаг.","Прочитайте вопрос из категории ""Орехи"" и ответьте на него: ЭТОТ ОРЕХ является до такой степени важной частью экспорта Гренады, что даже попал на ее флаг.
Ответ: ",мускатный,"1.

### 10.

Читайте следующий текст:

В 1990-х годах в Гренаде произошло несколько крупных пожаров, которые уничтожили значительную часть инфраструктуры страны. В 1995 году в Гренаде произошёл крупный пожар, который уничтожил значительную часть инфраструктуры","1.

### 10.

читайте следующий текст:

в 1990-х годах в гренаде произошло несколько крупных пожаров, которые уничтожили значительную часть инфраструктуры страны. в 1995 году в гренаде произошёл крупный пожар, который уничтожил значительную часть инфраструктуры","['мускатный', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '#', '#', '#', '10.', 'читайте', 'следующий', 'текст', ':', 'в', '1990-х', 'годах', 'в', 'гренаде', 'произошло', 'несколько', 'крупных', 'пожаров', ',', 'которые', 'уничтожили', 'значительную', 'часть', 'инфраструктуры', 'страны', '.', 'в', '1995', 'году', 'в', 'гренаде', 'произошёл', 'крупный', 'пожар', ',', 'который', 'уничтожил', 'значительную', 'часть', 'инфраструктуры', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
